Bank Ticker,BAC,BAC,BAC,BAC,BAC,MS,MS,MS,MS,MS,C,C,C,C,C,WFC,WFC,WFC,WFC,WFC,GS,GS,GS,GS,GS,JPM,JPM,JPM,JPM,JPM
Stock Info,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-16,13.3605,13.9094,13.2877,13.764,173102919.69766,25.8764,27.1753,25.8096,26.6269,20079251.344539,40.6766,41.6966,40.4768,41.3187,34073175.210304,37.2205,38.3987,37.1149,37.9675,36729926.821599,148.692,152.415,148.074,149.172,9020016.6261579,43.7953,44.7778,43.4151,44.0576,39967803.245239
2014-10-17,13.9094,14.0469,13.8317,13.877,110155474.28667,27.6188,27.8326,27.0703,27.191,20058879.162685,41.9305,42.1195,41.3098,41.581,26463040.36739,38.2526,38.677,38.1856,38.4056,35891408.049302,151.984,153.475,151.367,152.945,5726521.9612377,44.5842,45.4174,44.4496,44.9526,25231559.17298
2014-10-20,13.8701,13.9762,13.8317,13.9162,89352806.530205,27.1223,27.5697,27.1223,27.2764,13495697.471958,41.5497,42.0372,41.4891,41.9638,16613188.386114,38.3987,38.8428,38.3474,38.7964,19038104.714314,152.357,153.846,152.004,153.729,2669472.1308875,44.872,45.3957,44.8484,45.2974,13512272.656999
2014-10-21,14.0646,14.2178,13.9585,14.2088,91407799.579267,27.506,27.9955,27.454,27.8846,13703321.062253,42.3847,42.7607,42.1459,42.5776,21432778.538028,39.1497,39.9006,39.1033,39.798,22387348.068833,154.954,155.934,154.179,155.767,3068496.3214676,45.7769,46.4008,45.656,46.3359,17528238.743966
2014-10-22,14.2001,14.2953,14.0135,14.04,99499537.607275,27.9082,27.9199,27.3402,27.3646,10730842.682313,42.5776,43.0161,42.0901,42.1067,20066387.380655,39.8523,39.9855,39.5542,39.575,25452701.677329,156.091,156.296,152.885,152.885,3572158.2565308,46.4174,46.6022,45.9439,45.9528,17191239.735993
2014-10-23,14.1912,14.3189,14.1391,14.2088,79890255.436999,27.7492,28.0505,27.6864,27.7983,11033254.456112,42.5619,43.1003,42.4288,42.694,18265298.179213,40.0349,40.2135,39.8286,39.9144,18246400.4652,154.581,156.571,154.513,155.659,3928640.2333327,46.4882,46.8704,46.3438,46.44,15804912.690506
2014-10-24,14.2355,14.3119,14.1745,14.3119,48977758.969268,27.8758,28.2359,27.7914,28.0945,9389187.6811679,42.7185,43.0788,42.6578,43.0161,15996833.675432,39.9224,40.4256,39.875,40.3881,13803027.616624,155.846,158.639,155.629,158.511,3355426.9367039,46.5196,47.0148,46.3938,46.9853,17200274.365465
2014-10-27,14.2776,14.2865,14.1234,14.2001,60166539.171923,28.0769,28.0847,27.6864,27.7983,12117591.279165,42.7537,42.8947,42.4973,42.8438,14611981.113425,40.3812,40.5155,40.2372,40.4769,14774139.402998,158.109,159.217,157.629,158.982,2762707.2600882,46.7515,47.0226,46.5933,46.9038,13861280.515638
2014-10-28,14.2265,14.3797,14.2178,14.3797,83942097.320746,27.9611,28.3045,27.8562,28.1269,12927373.021774,42.8849,43.6162,42.8849,43.5486,19913866.267473,40.6733,40.8549,40.4691,40.845,16818592.469292,159.217,161.08,158.383,161.08,3512340.1877775,47.0904,47.7437,47.0403,47.6985,17034022.322257
2014-10-29,14.3553,14.5683,14.3022,14.5438,116683009.83487,28.0769,28.3477,27.9788,28.2359,12813863.87644,43.5839,43.8061,43.2609,43.7258,19659503.007677,40.7848,41.2348,40.767,41.152,20976162.334625,160.883,161.941,160.295,160.873,3908431.8399843,47.671,47.8184,46.9951,47.4225,20898235.948804
2014-10-30,14.5172,14.6537,14.4141,14.5772,84792968.790838,28.1339,28.5135,28.0681,28.3379,10997576.891623,43.7092,44.3543,43.4762,44.1477,25315292.021836,41.0295,41.5062,40.9565,41.3829,17883917.001522,160.373,161.735,160.079,161.628,3232677.6556425,47.1415,47.7369,47.1278,47.505,18390209.167959
2014-10-31,14.698,14.7391,14.637,14.6891,96720875.713088,28.7323,28.9412,28.6106,28.6911,13927727.979032,44.3543,44.7713,44.0175,44.4649,33279141.738592,41.818,41.9434,41.6345,41.8802,26781381.083237,163.431,164.255,162.647,164.245,3883198.1329655,48.0876,48.4245,47.8872,48.3755,22942533.601984
2014-11-03,14.7067,14.8482,14.637,14.7834,74836819.66066,28.7774,28.8971,28.4379,28.4968,9757852.1102171,44.3709,44.646,44.04,44.415,14594866.108265,41.975,42.2828,41.8802,42.1012,18190536.573183,164.558,165.97,164.028,164.999,2666476.3296823,48.6211,48.9109,48.2782,48.6987,14804566.676364
2014-11-04,14.7391,14.8089,14.5683,14.7314,62463191.343464,28.5037,28.593,28.2701,28.4527,10368651.647318,44.2583,44.2897,43.719,44.181,16394730.474374,42.1091,42.1939,41.7371,42.0193,18928379.34381,164.676,165.116,163.235,164.489,2345133.7949471,48.0974,48.287,47.5286,48.1917,19121623.292428
2014-11-05,14.8275,14.8659,14.7314,14.8403,68431363.64345,28.645,28.8029,28.4379,28.6528,11524360.926965,44.5227,44.9456,44.2387,44.8701,22326708.108553,42.419,42.5216,42.1871,42.5068,18256678.035044,165.606,165.871,163.921,164.118,3633325.2521209,48.6309,48.9777,48.3067,48.9109,17582389.51998
2014-11-06,14.8482,14.8943,14.7912,14.857,66873297.47139,28.7774,29.063,28.6185,28.9874,10830747.609344,44.8799,45.1022,44.6969,44.8467,16398671.604248,42.5216,42.9755,42.4654,42.9282,19303466.05499,164.588,165.499,164.058,165.136,2215537.8428749,48.8579,49.0405,48.4943,48.9777,13027437.95902
2014-11-07,14.8188,14.8747,14.7391,14.857,62962932.816315,29.2572,29.3258,29.0138,29.2748,13193450.820161,44.7459,44.8623,44.4718,44.646,16224329.217028,43.0397,43.0782,42.5927,42.7526,16764980.279128,165.342,165.528,163.667,164.902,2291678.7426504,48.849,49.2351,48.6819,49.1663,15483182.776348
2014-11-10,14.857,14.8943,14.8089,14.8659,63372429.018487,29.3837,29.5623,29.2503,29.4563,11391004.524662,44.4972,44.7625,44.4718,44.7625,13526441.939958,42.6253,42.8709,42.5769,42.7446,14906147.704219,164.715,165.871,164.715,165.813,1797424.6029254,48.9934,49.5357,48.9521,49.5357,13501008.88844
2014-11-11,14.8659,14.9463,14.8089,14.8275,72656566.913147,29.4563,29.5446,29.2748,29.3837,8549555.5499183,44.7713,44.9289,44.6519,44.6969,11467241.421307,42.7989,42.9577,42.5068,42.5463,15767438.863575,165.823,166.587,164.735,165.881,1885211.9859968,49.3609,49.5023,49.0249,49.0867,15672481.471257
2014-11-12,14.7558,14.8089,14.6116,14.8001,56832029.219416,29.212,29.5525,29.1786,29.5299,11264166.364364,44.3054,44.5383,44.0841,44.3709,12366139.798391,42.3232,42.6173,42.2542,42.5137,13459815.35643,164.862,165.039,163.695,164.402,2685935.7727293,48.3313,48.6643,48.176,48.4433,21526981.423398
2014-11-13,14.7912,14.8089,14.6537,14.7391,59018338.846858,29.5966,29.6633,29.2346,29.423,8985071.96593,44.4414,44.5051,44.0077,44.3895,15249785.254888,42.5384,42.6173,42.1801,42.3924,16994197.852927,164.999,165.293,163.568,164.46,2023671.8771257,48.3921,48.4943,47.9884,48.176,15302957.390036
2014-11-14,14.698,14.7647,14.637,14.6695,48035631.051331,29.4563,29.63,29.2346,29.3033,8793228.7388433,44.2809,44.5227,44.2387,44.3386,13655336.704848,42.3924,42.6253,42.268,42.3608,11949001.442206,164.568,164.999,163.931,164.245,1956616.3363189,48.1917,48.4875,48.1367,48.2193,8504077.0650606
2014-11-17,14.6016,14.6695,14.5261,14.6283,50674561.092132,29.1355,29.3759,29.0806,29.2278,7561311.5780403,44.1076,44.555,44.0656,44.4972,12266961.847402,42.1633,42.4742,41.9818,42.4348,12153757.345873,163.852,165.293,163.588,164.205,1843068.7362076,47.9943,48.4157,47.9039,48.2969,11273903.508369
2014-11-18,14.6116,14.7391,14.6016,14.6695,46131915.401159,29.2748,29.3994,29.1198,29.1198,6479295.6364639,44.4884,44.9945,44.4472,44.6969,15543046.996624,42.1476,42.4841,42.1091,42.3006,15851315.264291,164.078,164.862,163.901,163.941,2096414.9506022,48.2693,48.6485,48.1534,48.4157,11124118.594003
2014-11-19,14.6793,14.6793,14.5605,14.6016,57732621.482435,29.0374,29.2346,28.8648,29.1266,7002170.7651458,44.7067,44.7145,44.3386,44.5736,10431740.704191,42.1801,42.4111,42.0193,42.3706,15730090.203134,163.931,164.245,162.697,163.558,2614296.7377079,48.3509,48.6211,48.1102,48.4707,11511632.540172
2014-11-20,14.5172,14.5605,14.4053,14.5526,57995862.567461,28.8882,29.0864,28.7598,29.055,7418703.2472493,44.2319,44.4972,44.1145,44.4561,11703885.941428,42.2107,42.5305,42.1476,42.4654,12903195.063667,162.392,164.138,162.158,164.028,3296578.2177958,48.1534,48.1917,47.7899,48.0876,13648033.334676
2014-11-21,14.6793,14.7147,14.6016,14.6537,73589403.813518,29.4397,29.4917,29.112,29.1698,9107849.3480971,44.9113,45.1453,44.5305,44.5736,18227939.169205,42.8788,42.9509,42.64,42.7288,18370793.312132,165.548,165.685,163.715,163.901,2738718.4023441,48.8254,48.849,48.232,48.3509,15428084.361754
2014-11-24,14.6891,14.7912,14.6213,14.7067,61649458.486,29.2934,29.474,29.1454,29.2424,8208451.2061817,44.8066,45.2627,44.6519,45.1854,16528471.460135,42.9282,43.167,42.8236,42.9577,13888127.151515,164.362,165.039,163.971,164.312,2346728.6305343,48.5553,49.0337,48.5553,48.7596,10420502.546468
2014-11-25,14.7471,14.7735,14.6213,14.637,52295944.469497,29.368,29.3837,28.9648,28.9776,9314125.4613123,45.1854,45.2852,44.9035,45.1285,15906041.607059,43.0584,43.1028,42.721,42.7832,18122595.371226,164.705,164.705,162.706,163.274,4254201.9908144,48.9177,48.9177,47.951,48.232,18506299.474462
2014-11-26,14.6537,14.6793,14.5849,14.6459,31928068.637188,29.0806,29.0806,28.7941,28.8324,7477124.8386492,45.2167,45.2529,44.8545,44.9622,10479586.919819,43.0298,43.2144,42.8581,43.1028,14850864.471591,164.195,164.195,162.315,162.961,2341240.0696748,48.4491,48.4491,48.1534,48.2635,9537474.3921343
2014-11-28,14.6116,14.6793,14.5772,14.5849,32519065.539578,28.7676,28.906,28.7676,28.8804,4305466.514507,44.8545,45.0023,44.7145,44.829,7075092.2407225,43.1354,43.4699,43.093,43.2588,13921266.284729,163.391,164.332,163.147,163.391,1378044.0655995,48.3145,48.4433,48.0149,48.119,8450938.053546
2014-12-01,14.4818,14.5005,14.3189,14.371,71448097.170543,28.8255,28.906,28.3751,28.8176,10720928.227273,44.6872,44.7801,44.0656,44.3142,16642766.269566,43.2144,43.3485,42.64,42.7368,17452747.511016,163.137,163.588,160.951,163.216,2838721.6341996,47.8872,48.1603,47.6327,47.9943,15967114.622102
2014-12-02,14.4417,14.6793,14.4318,14.6793,73524462.411259,29.0728,29.474,28.906,29.368,11370793.387724,44.4718,45.2441,44.4472,45.1541,19217319.064252,42.6805,43.2321,42.6805,43.0525,16276891.981381,164.185,165.578,163.755,164.969,3592723.7787694,47.9982,48.9433,47.9943,48.8579,15685359.584379
2014-12-03,14.6793,14.8492,14.6459,14.8413,81634736.650661,29.3102,30.0047,29.2934,29.9822,11141976.082649,45.2441,45.9196,45.1119,45.8579,25548111.868488,43.0121,43.3643,42.9577,43.1886,18614223.3605,164.568,166.372,164.205,165.588,3516214.5260529,48.7596,49.2851,48.6397,49.2253,15146858.617331
2014-12-04,14.8001,14.8855,14.7067,14.7735,57971526.089075,29.9763,30.304,29.7428,30.2039,11419368.815282,45.6592,46.0439,45.4262,45.8334,16146813.178681,43.1729,43.3881,43.0121,43.2765,15608841.834531,165.45,166.812,164.774,166.489,3645718.6449819,48.8715,49.2469,48.6643,49.0955,14429967.4867
2014-12-05,14.9473,15.2056,14.8953,15.1772,153465864.2686,30.3678,30.9839,30.3462,30.5758,13994183.469334,46.1143,46.9229,46.0704,46.5822,26411928.264721,43.5874,43.9525,43.5538,43.6998,17959803.002097,167.136,170.781,166.999,169.507,4179971.2204179,49.5995,50.4376,49.4955,50.1517,25092520.948335
2014-12-08,15.1585,15.3401,15.0299,15.1585,117654776.54689,30.6376,31.3125,30.457,31.1978,17135179.045355,46.4981,47.3057,46.3092,46.8222,26246655.175329,43.6328,43.7927,43.3485,43.4907,23850754.64008,169.507,171.781,168.704,170.527,3130390.8396258,50.0711,50.5201,49.7981,50.1271,19422531.622486
2014-12-09,14.7471,15.1015,14.7391,15.0761,111766853.83276,30.8044,31.3125,30.5836,31.2792,14962062.39426,46.0527,46.6313,45.4262,46.3895,31617930.979695,43.1107,43.5942,42.9193,43.537,16239676.072039,167.988,171.056,167.303,170.761,5267440.935732,49.4061,50.2705,49.24,49.9503,24599568.723312
2014-12-10,15.0054,15.1772,14.914,14.9238,120655671.35333,31.1232,31.2703,30.611,30.6974,16794039.027112,46.1075,46.4492,45.1453,45.2441,27044369.282328,43.4601,43.7433,43.0476,43.088,29352272.314482,169.527,169.977,166.175,166.528,7502268.8405232,49.7213,49.7843,48.287,48.5365,37031758.348489
2014-12-11,14.971,15.1497,14.971,14.9974,93358901.04831,30.9839,31.2409,30.62,30.7072,10892072.086316,45.3959,45.8765,45.2,45.2774,24848752.345273,43.3485,43.8153,43.1729,43.2242,21418695.724582,167.39,169.086,166.959,167.842,3665961.730851,48.9256,49.6399,48.8814,48.9031,21108576.088108
2014-12-12,14.914,14.9797,14.7067,14.7067,103494853.36377,30.1725,30.457,29.7349,29.7595,13355246.939184,44.829,45.1453,44.2172,44.3543,27861971.895681,43.093,43.3643,42.6095,42.64,23666669.39996,166.225,167.076,163.098,163.764,4426326.8918774,48.4157,48.9689,47.9599,48.0218,21758381.328786
2014-12-15,14.8492,14.858,14.3876,14.4632,117991167.5932,30.0469,30.2275,29.266,29.4995,12755439.227226,44.9201,44.9201,43.6231,43.8501,25223636.745909,42.8867,43.2044,42.2107,42.2374,31298159.209553,165.009,165.479,160.794,160.913,5452333.7048065,48.5553,48.6397,47.0226,47.3193,24016341.454594
2014-12-16,14.37,14.7558,14.2432,14.3543,110888695.85382,29.3102,29.8173,29.1042,29.162,13906039.917517,43.3841,43.8913,42.4611,42.5031,41794302.199901,41.9592,42.6943,41.8723,41.9009,30413615.3271,159.551,162.138,158.198,158.972,4770830.7656994,46.7308,47.8783,46.4813,46.7367,25842661.876885
2014-12-17,14.4809,14.8275,14.4407,14.8188,107184642.90762,29.3994,30.1951,29.1944,30.1549,14517573.330184,42.5374,43.5917,42.4542,43.5672,32406413.36283,42.1161,42.7614,42.0361,42.7111,24911007.269621,159.648,161.735,159.257,160.481,5851324.223234,46.8497,47.8577,46.663,47.8096,22324199.937313
2014-12-18,14.9974,15.0475,14.8855,15.0475,92339255.657649,30.6974,31.2792,30.6032,31.2792,15552741.509597,44.3709,44.9378,44.1331,44.9378,28259886.060929,43.2242,43.8409,43.167,43.8409,26955608.287521,163.029,166.235,162.872,166.185,4853739.7681297,48.5031,49.1741,48.3421,49.1741,22720413.633155
2014-12-19,15.0122,15.1959,15.0122,15.1252,122963111.45123,31.1634,31.7129,31.1458,31.6187,15255158.025459,44.8467,45.2529,44.646,44.8623,27671899.721578,43.5942,44.0048,43.237,43.237,45570159.978984,166.734,169.126,166.548,167.616,5532408.1242162,49.1123,49.8707,49.0867,49.5357,28450167.297605
2014-12-22,15.1497,15.2233,15.0662,15.2056,82604337.427309,31.601,31.7129,31.2409,31.6647,10536879.370258,44.8887,45.0796,44.4561,44.8232,14136274.070483,43.2508,43.6496,43.1482,43.6496,21907035.337387,168.194,168.694,167.176,168.635,3523409.1426396,49.6969,49.8569,49.2773,49.5445,21342788.373084
2014-12-23,15.3048,15.4452,15.2646,15.3922,109897490.71191,31.8953,32.0768,31.6589,31.9778,7151972.0957538,44.8701,45.5672,44.7987,45.2,14781714.278771,43.7275,44.1824,43.7206,44.0452,16630416.265903,169.233,170.067,168.899,169.547,2705049.3109369,49.6319,50.3669,49.5357,49.9759,16943538.614856
2014-12-24,15.4276,15.5376,15.3844,15.4365,40876986.536629,32.1504,32.1592,31.7207,31.863,3039168.3027154,45.4193,45.5994,45.1217,45.3009,7510891.5128903,44.1755,44.2613,43.9268,43.9446,5411424.2660948,170.517,170.644,169.136,169.89,804456.29382,50.2087,50.2883,49.8059,49.9759,9275697.1228485
2014-12-26,15.4689,15.4943,15.4089,15.4365,39984781.036068,31.9356,32.0356,31.7717,31.7903,3765884.5047141,45.3783,45.4957,45.1932,45.2079,7722977.0119405,43.9959,44.1044,43.8805,43.8962,7337014.4301048,170.057,170.419,169.478,169.507,1171752.1334196,50.1271,50.3039,49.9209,50.0329,7609393.261551
2014-12-29,15.4276,15.6141,15.3745,15.5464,67976617.008624,31.7472,32.168,31.6265,31.9846,4222857.6075825,44.972,45.7511,44.8799,45.4585,11910566.433179,43.7601,44.4292,43.7354,44.2327,14338477.655826,169.606,170.811,168.969,170.134,1418061.8883074,49.9267,50.6655,49.7931,50.359,13253627.379025
2014-12-30,15.4856,15.6064,15.4619,15.5641,48234854.337007,31.7472,32.0837,31.6647,32.017,4884714.4986342,45.2529,45.6445,45.063,45.5505,9858231.7346093,44.0877,44.2693,43.989,44.0048,11018551.013554,169.547,170.419,168.763,169.713,1310001.8286873,50.1684,50.6135,50.0475,50.5113,9399109.9985735
2014-12-31,15.6141,15.6308,15.3578,15.3578,67339787.202946,32.117,32.175,31.8443,31.8541,7908640.6135555,45.6445,45.7423,44.9378,44.9456,12267105.885585,44.0728,44.2021,43.5282,43.5282,12707883.74203,170.547,170.704,168.067,168.115,1806276.2975629,50.6311,50.7844,50.0555,50.0555,23164935.521283
2015-01-02,15.4452,15.4766,15.1772,15.3668,56982207.866885,32.0582,32.1426,31.4038,31.7805,8932630.4411202,45.1541,45.4262,44.6783,45.0718,13411168.488116,43.7601,43.8241,43.0298,43.4325,14735491.605844,169.4,169.733,167.116,168.606,2164783.7053569,50.4111,50.6861,49.967,50.3059,15648522.806486
2015-01-05,15.2734,15.2862,14.8413,14.9238,122955132.0109,31.5745,31.6815,30.5238,30.7857,15235308.729946,44.7801,44.8232,43.4684,43.6485,25209795.80017,42.9893,43.167,42.1633,42.2453,18886244.550221,167.44,168.302,162.608,163.344,3939553.0718513,49.9581,50.1369,48.4845,48.7429,24968335.507966
2015-01-06,14.9553,14.971,14.4043,14.4711,168770535.72182,30.7612,30.821,29.6035,29.8997,20106582.093737,43.7591,43.8335,41.9706,42.1145,38511923.297139,42.3608,42.4575,41.1716,41.3641,25451662.975979,163.304,163.628,159.521,160.031,3955609.5867582,48.8155,48.904,46.9735,47.4804,36116246.853648
2015-01-07,14.7147,14.7471,14.4809,14.5438,121812008.95606,30.3462,30.4139,30.0469,30.3285,12128908.251954,42.7861,42.8194,42.047,42.5031,33573361.69179,41.7894,41.7983,41.3789,41.6088,19790211.641235,162.078,163.02,161.118,162.451,2186970.5927575,48.2143,48.2143,47.2329,47.5512,29618398.02121
2015-01-08,14.7314,14.8855,14.6793,14.8413,85437150.760788,30.611,31.0006,30.611,30.7788,9841325.3594747,43.0025,43.2609,42.7773,43.1443,21032337.06451,42.0933,42.5541,42.0548,42.5305,21057908.637548,164.215,165.489,164.128,165.029,2262495.1901051,48.2753,49.0259,48.2753,48.6122,21079929.10615
2015-01-09,14.9238,14.9238,14.5526,14.5772,97972841.348313,30.8524,30.877,30.0813,30.2765,9504475.4554768,43.3372,43.3911,42.1713,42.1802,24294937.788038,42.5137,42.5541,41.8249,41.8318,18324577.688947,165.206,165.921,162.167,162.5,2283640.2815144,48.8824,48.9355,47.731,47.7673,19124488.601348
2015-01-12,14.6116,14.6213,14.3022,14.3179,108008551.68996,30.3197,30.3285,29.5897,29.8595,11432570.421295,42.2164,42.2849,41.5556,41.8483,27358450.1601,41.7499,41.8397,41.0611,41.3315,21367927.0427,162.51,162.657,159.668,160.52,2403100.9156804,47.7251,47.8194,46.9087,47.3606,19195894.338921
2015-01-13,14.4407,14.4995,14.0115,14.1214,117448334.49494,30.1303,30.4227,29.2934,29.5799,15155755.599336,42.0822,42.5531,41.2081,41.5497,27930739.402084,41.5308,41.7095,40.696,41.1716,31583846.668938,161.814,164.245,159.03,160.393,3165302.739571,47.7074,48.0591,46.9863,47.3684,26885207.835064
2015-01-14,13.7376,13.9221,13.5391,13.7689,191881033.58711,28.9236,29.0218,28.4527,28.906,19364597.202882,40.6668,40.7852,39.68,40.7431,53726307.848388,40.4977,41.0769,40.0378,40.696,47338566.761154,157.12,158.296,154.474,156.306,6001019.389251,45.8122,45.887,44.4918,45.7336,61615249.787832
2015-01-15,13.3831,13.5293,13.005,13.0501,225005807.48577,28.7323,28.9491,28.1437,28.3919,21398393.69343,39.9188,40.0706,38.9644,39.2297,58743982.170673,40.6634,40.9259,40.0703,40.2746,40480705.770452,156.266,157.502,153.915,154.816,3626394.910913,44.8642,45.5726,43.8729,44.2698,52738940.084879
2015-01-16,13.0147,13.218,12.8498,13.2013,174468879.51979,28.2083,28.7774,27.8552,28.645,32953854.636041,38.7922,39.6135,38.7099,39.5498,38890492.419252,40.1257,41.0513,40.1099,41.0069,29184743.467197,153.435,156.199,150.946,153.709,5908109.7575246,44.0016,45.0794,43.9888,45.0272,36481340.13923
2015-01-20,13.3831,13.4175,13.0501,13.0992,143362623.99263,27.915,28.593,27.9082,28.5311,23465245.162589,39.8543,39.8699,39.1641,39.2561,30782570.807868,41.2565,41.5308,41.0513,41.2911,22244078.218246,153.984,154.67,151.103,152.327,4159870.9861048,45.1138,45.3976,44.6146,44.8475,29018358.565134
2015-01-21,13.1169,13.3654,13.005,13.2279,117266388.79531,28.4801,28.6793,28.0239,28.5135,19282361.34937,39.3462,40.0628,39.1641,39.6555,27536480.333438,41.2822,41.8476,41.0611,41.3719,22577473.990658,151.377,154.728,149.927,153.64,4308622.3114832,44.6392,45.4192,44.43,44.99,27036851.383208
2015-01-22,13.3505,13.9005,13.2446,13.8103,213196575.89989,28.4135,29.212,28.1437,29.1698,22886964.467229,40.0862,41.3256,39.8122,41.1748,35697048.411688,41.6809,42.7368,41.6729,42.6943,27061079.542643,155.091,158.364,153.709,157.884,7181146.7053317,45.3898,46.4754,45.042,46.3604,39034185.848073
2015-01-23,13.7689,13.9005,13.5029,13.5029,120319224.30023,29.0138,29.423,28.8392,28.8569,13358527.974527,40.9232,41.3344,40.3779,40.3858,22855498.840649,42.6499,42.866,42.2759,42.2946,22390832.025166,157.434,158.697,156.493,156.551,3601648.9399216,46.4656,46.5864,45.6128,45.6286,19202052.462885
2015-01-26,13.495,13.6766,13.4763,13.6069,81486600.723625,28.6185,28.8648,28.4527,28.8255,12058031.161366,40.2683,40.7245,40.2106,40.6099,16632908.337146,42.0193,42.5601,41.9986,42.5463,16912349.19992,155.012,156.943,154.434,156.493,3155258.2344399,45.4124,45.878,45.2414,45.7012,15618795.862624
2015-01-27,13.3505,13.5568,13.2907,13.4175,100335872.7692,28.4458,28.7598,28.1985,28.4527,10987458.582259,39.9032,40.4112,39.68,40.1263,19742589.544003,42.0272,42.3548,41.7421,42.0637,18072725.546024,153.709,154.945,152.905,153.072,3844787.3902638,45.1226,45.5726,44.8878,45.2414,18906464.548358
2015-01-28,13.495,13.5029,13.0324,13.0501,120759889.80935,28.6283,28.6283,27.7708,27.8032,17414238.287085,40.1782,40.2938,39.1318,39.1318,30801520.512159,42.3312,42.3706,41.4095,41.4174,22887828.83371,154.131,154.346,150.054,150.151,3196746.4078075,45.5794,45.6286,44.0724,44.0724,28662711.129203
2015-01-29,13.1444,13.2995,13.0501,13.2446,88607506.843877,27.9769,28.4065,27.8032,28.2977,13819338.635042,39.1054,39.6966,38.9067,39.5644,23909919.637182,41.4253,42.0055,41.2042,41.894,21024675.261185,150.21,152.905,150.132,152.651,2791729.5944486,44.4918,44.99,44.0174,44.816,25331904.021697
2015-01-30,13.0747,13.2828,13.005,13.005,116213286.98399,27.9592,28.3477,27.7885,27.8385,14201593.01259,39.123,39.6555,38.9644,39.0075,28558281.078357,41.442,41.9009,41.2121,41.2289,27396249.72097,151.014,152.387,149.446,149.534,3501583.4656024,44.2698,44.6795,43.7698,43.7776,33468438.801795
2015-02-02,13.1081,13.2995,12.9804,13.273,118318493.68574,27.9592,28.3379,27.761,28.3379,15027956.2659,39.2111,39.6878,38.9644,39.6457,23083721.723996,41.442,42.0124,41.2822,41.9344,22306279.708548,150.074,152.308,149.387,152.21,3430111.7709752,43.8946,44.8014,43.6882,44.653,25224879.89869
2015-02-03,13.3998,13.6766,13.3998,13.6394,122474515.3299,28.4458,28.8902,28.4458,28.849,17665213.53789,40.2605,40.8929,40.1704,40.6099,30357062.604219,42.0864,42.5068,42.0637,42.4426,25513008.171022,152.671,156.541,152.581,156.316,4342995.4569883,45.0272,45.7091,44.9762,45.66,23368580.100349
2015-02-04,13.5568,13.7376,13.5206,13.5568,97653954.97012,28.7274,28.9796,28.5135,28.6283,12442635.979269,40.3515,40.7088,40.1263,40.2106,23567888.200967,42.3864,42.7634,42.2838,42.3864,18060274.303598,155.012,156.718,154.846,155.062,3436611.5167783,45.3358,45.942,45.3054,45.3898,18550561.626622
2015-02-05,13.7189,13.8103,13.6481,13.7091,107377276.7397,28.7323,28.8814,28.6538,28.7608,12779361.532129,40.4955,40.7088,40.0628,40.328,18633893.934047,42.5541,43.0347,42.5384,42.8956,16616996.244462,155.629,157.502,155.455,156.757,2806769.8225706,45.774,45.9194,45.4498,45.7012,14028993.204778
2015-02-06,13.9919,14.3787,13.9221,14.1558,187319234.59173,29.1718,29.8949,28.9796,29.4691,20753213.10534,41.0407,41.4989,40.7617,40.8234,31148817.00368,43.2558,44.0216,43.0249,43.5222,24167465.322027,157.894,160.119,157.09,159.09,3748325.8566316,46.4882,47.28,46.3202,46.6041,31321175.280194
2015-02-09,14.038,14.1627,13.9488,14.038,111271589.8483,29.2052,29.5329,29.1718,29.3356,10267697.88979,40.5943,41.1337,40.2449,40.8841,19688902.120336,43.3791,43.5222,43.2202,43.3298,12184809.956084,157.522,158.668,157.1,158.06,2792431.6078101,46.2239,46.7702,46.0726,46.5442,17853544.441511
2015-02-10,14.2158,14.2678,14.038,14.096,116844413.26167,29.5995,29.8557,29.4769,29.7733,15171395.303061,41.5419,41.5889,40.8234,41.0328,20729069.265979,43.6574,43.7285,43.3367,43.615,15441767.989105,159.011,160.295,158.159,160.06,2947490.849759,47.0285,47.2633,46.7328,47.0639,20331587.774818
2015-02-11,14.0203,14.1214,13.9153,14.0449,116359030.91187,29.7143,30.096,29.6899,29.9469,9470980.1515254,40.8234,41.444,40.7998,41.2756,15739887.943807,43.2202,43.3703,42.8887,43.0831,22891021.953664,159.599,163.216,159.364,162.745,4703887.4654011,46.7397,47.2152,46.5638,46.9863,16222963.806435
2015-02-12,14.0861,14.362,14.0537,14.311,135570308.45529,30.0607,30.4208,30.044,30.3815,9919225.2315182,41.4891,42.4454,41.351,42.277,34815505.103402,43.312,43.8824,43.1394,43.8489,25219645.468687,163.264,164.813,162.549,164.598,3558989.3837938,47.4372,48.0689,47.1336,47.953,28833176.143499
2015-02-13,14.3543,14.4131,14.1981,14.2599,109004394.19421,30.4119,30.6268,30.1039,30.2824,9739631.6107515,42.3789,42.7782,42.2164,42.5384,20996808.667444,43.9535,44.4094,43.8085,44.2239,23532060.798581,164.685,165.94,163.344,163.911,3136658.9618342,47.8665,48.4767,47.7673,48.0335,20470577.14162
